,Unnamed: 0,file_name,extension,ID,x_start[px],y_start[px],x_end[px],y_end[px],width,ang_vel[deg/s],IRSKY_TEMP,TEMP,WINDSP,PRES,FWHM,RHUM,TAU0,image_name
111,111,OMEGA.2022-01-25T05:20:54.592.fits,3,2,1109.69,983.0,2087.55,773.73,1001.0,0.004758,-93.4,13.88,6.4,742.5,0.72,6.0,0.006269,OMEGA.2022-01-25T05:20:54.592.fits_strip_3_2.npy
112,112,OMEGA.2022-01-25T05:20:54.592.fits,4,3,55.25,751.49,2081.42,318.1,2073.0,0.004758,-93.4,13.88,6.4,742.5,0.72,6.0,0.006269,OMEGA.2022-01-25T05:20:54.592.fits_strip_4_3.npy
113,113,OMEGA.2022-01-25T05:14:50.021.fits,1,1,144.57,2254.02,2084.98,1840.4,1985.0,0.004758,-93.7,13.91,6.1,742.6,0.62,6.0,0.007081,OMEGA.2022-01-25T05:14:50.021.fits_strip_1_1.npy
114,114,OMEGA.2022-01-25T03:07:35.539.fits,13,3,126.05,3726.45,2082.01,3713.85,1957.0,0.0316,-88.4,14.34,6.8,743.2,0.98,6.0,0.005672,OMEGA.2022-01-25T03:07:35.539.fits_strip_13_3.npy
115,115,OMEGA.2022-01-25T03:07:35.539.fits,14,4,66.12,3710.06,2082.09,3698.12,2017.0,0.0316,-88.4,14.34,6.8,743.2,0.98,6.0,0.005672,OMEGA.2022-01-25T03:07:35.539.fits_strip_14_4.npy
116,116,OMEGA.2022-01-25T03:07:35.539.fits,15,5,53.57,3698.28,2077.53,3686.33,2025.0,0.0316,-88.4,14.34,6.8,743.2,0.98,6.0,0.005672,OMEGA.2022-01-25T03:07:35.539.fits_strip_15_5.npy
117,117,OMEGA.2022-01-25T03:07:35.539.fits,16,6,64.51,3686.8,2088.49,3677.52,2025.0,0.0316,-88.4,14.34,6.8,743.2,0.98,6.0,0.005672,OMEGA.2022-01-25T03:07:35.539.fits_strip_16_6.npy
118,118,OMEGA.2022-01-25T03:07:35.539.fits,29,8,53.61,3678.46,2077.58,3668.19,2025.0,0.0316,-88.4,14.34,6.8,743.2,0.98,6.0,0.005672,OMEGA.2022-01-25T03:07:35.539.fits_strip_29_8.npy
119,119,OMEGA.2022-01-25T03:07:35.539.fits,30,10,52.61,3673.15,2086.58,3661.0,2035.0,0.03159,-88.4,14.34,6.8,743.2,0.98,6.0,0.005672,OMEGA.2022-01-25T03:07:35.539.fits_strip_30_10.npy
120,120,OMEGA.2022-01-25T03:07:35.539.fits,31,11,54.05,3660.57,666.03,3655.11,613.0,0.03159,-88.4,14.34,6.8,743.2,0.98,6.0,0.005672,OMEGA.2022-01-25T03:07:35.539.fits_strip_31_11.npy
121,121,OMEGA.2022-01-25T04:21:27.262.fits,22,3,52.09,2310.41,2083.64,2267.64,2033.0,0.003475,-92.4,13.88,4.88,742.9,0.58,6.0,0.00827,OMEGA.2022-01-25T04:21:27.262.fits_strip_22_3.npy
122,122,OMEGA.2022-01-25T04:21:27.262.fits,23,4,52.53,2265.95,1532.17,2232.98,1481.0,0.003484,-92.4,13.88,4.88,742.9,0.58,6.0,0.00827,OMEGA.2022-01-25T04:21:27.262.fits_strip_23_4.npy
123,123,OMEGA.2022-01-25T04:21:27.262.fits,5,8,52.01,2553.08,2081.47,2506.51,2031.0,0.003431,-92.4,13.88,4.88,742.9,0.58,6.0,0.00827,OMEGA.2022-01-25T04:21:27.262.fits_strip_5_8.npy
124,124,OMEGA.2022-01-25T04:21:27.262.fits,6,9,51.59,2502.29,2088.03,2454.54,2038.0,0.00344,-92.4,13.88,4.88,742.9,0.58,6.0,0.00827,OMEGA.2022-01-25T04:21:27.262.fits_strip_6_9.npy
125,125,OMEGA.2022-01-25T04:21:27.262.fits,7,10,51.99,2455.15,1850.48,2412.32,1800.0,0.003449,-92.4,13.88,4.88,742.9,0.58,6.0,0.00827,OMEGA.2022-01-25T04:21:27.262.fits_strip_7_10.npy
126,126,OMEGA.2022-01-25T08:14:19.571.fits,10,1,56.94,1884.58,2086.02,1367.2,2095.0,0.004698,-95.5,13.03,7.97,742.1,0.56,6.0,0.007319,OMEGA.2022-01-25T08:14:19.571.fits_strip_10_1.npy
127,127,OMEGA.2022-01-25T08:14:19.571.fits,11,2,56.85,1339.95,2087.05,826.98,2095.0,0.004698,-95.5,13.03,7.97,742.1,0.56,6.0,0.007319,OMEGA.2022-01-25T08:14:19.571.fits_strip_11_2.npy
128,128,OMEGA.2022-01-25T08:14:19.571.fits,12,3,57.33,797.23,1173.84,513.48,1153.0,0.004698,-95.5,13.03,7.97,742.1,0.56,6.0,0.007319,OMEGA.2022-01-25T08:14:19.571.fits_strip_12_3.npy
129,129,OMEGA.2022-01-25T08:14:19.571.fits,9,4,68.61,2426.58,2086.82,1915.17,2083.0,0.004698,-95.5,13.03,7.97,742.1,0.56,6.0,0.007319,OMEGA.2022-01-25T08:14:19.571.fits_strip_9_4.npy
130,130,OMEGA.2022-01-25T03:47:54.466.fits,7,1,58.47,3997.06,2084.71,3445.35,2101.0,0.006441,-90.6,14.15,6.83,743.2,0.59,6.0,0.008185,OMEGA.2022-01-25T03:47:54.466.fits_strip_7_1.npy
131,131,OMEGA.2022-01-25T08:21:04.122.fits,14,1,90.46,2537.5,2082.82,1770.23,2136.0,0.03195,-95.5,13.01,7.33,742.1,0.64,6.0,0.007219,OMEGA.2022-01-25T08:21:04.122.fits_strip_14_1.npy
132,132,OMEGA.2022-01-25T08:21:04.122.fits,16,2,51.59,900.39,2057.64,129.67,2150.0,0.03202,-95.5,13.01,7.33,742.1,0.64,6.0,0.007219,OMEGA.2022-01-25T08:21:04.122.fits_strip_16_2.npy
133,133,OMEGA.2022-01-25T08:21:04.122.fits,18,3,248.77,2.86,1780.34,4078.6,4355.0,0.2195,-95.5,13.01,7.33,742.1,0.64,6.0,0.007219,OMEGA.2022-01-25T08:21:04.122.fits_strip_18_3.npy
134,134,OMEGA.2022-01-25T08:21:04.122.fits,22,4,52.14,3333.3,2088.21,2819.08,2101.0,0.004699,-95.5,13.01,7.33,742.1,0.64,6.0,0.007219,OMEGA.2022-01-25T08:21:04.122.fits_strip_22_4.npy
135,135,OMEGA.2022-01-25T08:21:04.122.fits,22,5,1932.38,9.65,2090.62,428.78,449.0,0.2192,-95.5,13.01,7.33,742.1,0.64,6.0,0.007219,OMEGA.2022-01-25T08:21:04.122.fits_strip_22_5.npy
136,136,OMEGA.2022-01-25T08:21:04.122.fits,23,6,53.34,2793.5,2088.49,2275.66,2101.0,0.004699,-95.5,13.01,7.33,742.1,0.64,6.0,0.007219,OMEGA.2022-01-25T08:21:04.122.fits_strip_23_6.npy
137,137,OMEGA.2022-01-25T08:21:04.122.fits,23,7,53.6,722.15,1328.59,4094.16,3606.0,0.219,-95.5,13.01,7.33,742.1,0.64,6.0,0.007219,OMEGA.2022-01-25T08:21:04.122.fits_strip_23_7.npy
138,138,OMEGA.2022-01-25T08:21:04.122.fits,24,8,53.66,2250.23,2088.54,1731.33,2101.0,0.004699,-95.5,13.01,7.33,742.1,0.64,6.0,0.007219,OMEGA.2022-01-25T08:21:04.122.fits_strip_24_8.npy
139,139,OMEGA.2022-01-25T08:21:04.122.fits,27,9,1348.9,109.97,2078.16,2041.92,2066.0,0.2187,-95.5,13.01,7.33,742.1,0.64,6.0,0.007219,OMEGA.2022-01-25T08:21:04.122.fits_strip_27_9.npy
140,140,OMEGA.2022-01-25T08:21:04.122.fits,28,10,52.96,2359.03,738.03,4187.93,1954.0,0.2185,-95.5,13.01,7.33,742.1,0.64,6.0,0.007219,OMEGA.2022-01-25T08:21:04.122.fits_strip_28_10.npy
141,141,OMEGA.2022-01-25T03:49:39.317.fits,23,1,52.19,1692.9,2084.23,1147.36,2105.0,0.00633,-90.6,14.11,6.78,743.1,0.57,6.0,0.007602,OMEGA.2022-01-25T03:49:39.317.fits_strip_23_1.npy
142,142,OMEGA.2022-01-25T03:49:39.317.fits,24,2,57.99,1117.66,2086.46,574.25,2101.0,0.006303,-90.6,14.11,6.78,743.1,0.57,6.0,0.007602,OMEGA.2022-01-25T03:49:39.317.fits_strip_24_2.npy
143,143,OMEGA.2022-01-04T01:17:13.178.astred.cal.fits,18,2,691.01,19.75,419.47,4014.53,4005.0,0.7383,-92.9,15.46,1.68,745.2,0.73,9.0,0.014736,OMEGA.2022-01-04T01:17:13.178.astred.cal.fits_strip_18_2.npy
144,144,OMEGA.2022-01-04T01:17:13.178.astred.cal.fits,22,3,391.67,23.06,124.16,4004.08,3991.0,0.7376,-92.9,15.46,1.68,745.2,0.73,9.0,0.014736,OMEGA.2022-01-04T01:17:13.178.astred.cal.fits_strip_22_3.npy
145,145,OMEGA.2022-01-04T01:17:13.178.astred.cal.fits,25,4,2088.81,2675.41,1987.86,4176.02,1505.0,0.7368,-92.9,15.46,1.68,745.2,0.73,9.0,0.014736,OMEGA.2022-01-04T01:17:13.178.astred.cal.fits_strip_25_4.npy
146,146,OMEGA.2022-01-04T01:17:13.178.astred.cal.fits,29,6,1954.37,152.77,1687.6,4178.94,4036.0,0.7362,-92.9,15.46,1.68,745.2,0.73,9.0,0.014736,OMEGA.2022-01-04T01:17:13.178.astred.cal.fits_strip_29_6.npy
147,147,OMEGA.2022-01-04T03:08:57.016.astred.cal.fits,13,2,82.93,280.89,2088.52,414.0,2011.0,0.004651,-93.3,15.26,4.15,745.1,0.69,8.0,0.009854,OMEGA.2022-01-04T03:08:57.016.astred.cal.fits_strip_13_2.npy
148,148,OMEGA.2022-01-04T03:08:57.016.astred.cal.fits,14,3,61.51,420.18,2082.17,552.67,2026.0,0.00465,-93.3,15.26,4.15,745.1,0.69,8.0,0.009854,OMEGA.2022-01-04T03:08:57.016.astred.cal.fits_strip_14_3.npy
149,149,OMEGA.2022-01-04T03:08:57.016.astred.cal.fits,15,6,70.5,563.44,2082.07,697.01,2017.0,0.00465,-93.3,15.26,4.15,745.1,0.69,8.0,0.009854,OMEGA.2022-01-04T03:08:57.016.astred.cal.fits_strip_15_6.npy
150,150,OMEGA.2022-01-04T03:08:57.016.astred.cal.fits,16,7,61.53,705.46,2001.17,835.56,1945.0,0.00465,-93.3,15.26,4.15,745.1,0.69,8.0,0.009854,OMEGA.2022-01-04T03:08:57.016.astred.cal.fits_strip_16_7.npy
151,151,OMEGA.2022-01-04T03:08:57.016.astred.cal.fits,22,8,52.52,1777.87,2082.93,1898.67,2035.0,0.004683,-93.3,15.26,4.15,745.1,0.69,8.0,0.009854,OMEGA.2022-01-04T03:08:57.016.astred.cal.fits_strip_22_8.npy
152,152,OMEGA.2022-01-04T03:08:57.016.astred.cal.fits,23,9,52.01,1905.02,2088.65,2021.91,2041.0,0.004682,-93.3,15.26,4.15,745.1,0.69,8.0,0.009854,OMEGA.2022-01-04T03:08:57.016.astred.cal.fits_strip_23_9.npy
153,153,OMEGA.2022-01-04T03:08:57.016.astred.cal.fits,24,10,52.61,2029.14,2083.36,2144.02,2035.0,0.004682,-93.3,15.26,4.15,745.1,0.69,8.0,0.009854,OMEGA.2022-01-04T03:08:57.016.astred.cal.fits_strip_24_10.npy
154,154,OMEGA.2022-01-04T03:08:57.016.astred.cal.fits,6,18,481.03,1305.77,2086.39,1397.85,1609.0,0.004683,-93.3,15.26,4.15,745.1,0.69,8.0,0.009854,OMEGA.2022-01-04T03:08:57.016.astred.cal.fits_strip_6_18.npy
155,155,OMEGA.2022-01-04T03:08:57.016.astred.cal.fits,7,20,52.04,1409.38,2088.77,1524.83,2041.0,0.004683,-93.3,15.26,4.15,745.1,0.69,8.0,0.009854,OMEGA.2022-01-04T03:08:57.016.astred.cal.fits_strip_7_20.npy
156,156,OMEGA.2022-01-04T03:08:57.016.astred.cal.fits,8,24,52.08,1527.82,2088.67,1645.6,2041.0,0.004683,-93.3,15.26,4.15,745.1,0.69,8.0,0.009854,OMEGA.2022-01-04T03:08:57.016.astred.cal.fits_strip_8_24.npy
157,157,OMEGA.2022-01-04T03:15:01.467.astred.cal.fits,22,1,59.65,2022.37,2083.1,2281.74,2041.0,0.005127,-92.9,15.07,3.15,745.2,0.69,7.0,0.010465,OMEGA.2022-01-04T03:15:01.467.astred.cal.fits_strip_22_1.npy
158,158,OMEGA.2022-01-04T03:15:01.467.astred.cal.fits,24,2,70.23,2574.88,2088.08,2830.76,2035.0,0.005176,-92.9,15.07,3.15,745.2,0.69,7.0,0.010465,OMEGA.2022-01-04T03:15:01.467.astred.cal.fits_strip_24_2.npy
159,159,OMEGA.2022-01-04T03:15:01.467.astred.cal.fits,31,3,51.52,1060.73,2063.24,1191.95,2017.0,0.00465,-92.9,15.07,3.15,745.2,0.69,7.0,0.010465,OMEGA.2022-01-04T03:15:01.467.astred.cal.fits_strip_31_3.npy
160,160,OMEGA.2022-01-04T01:49:30.183.astred.cal.fits,22,1,61.46,421.14,2081.44,563.63,2026.0,0.4325,-91.9,15.38,2.05,745.3,0.84,9.0,0.010509,OMEGA.2022-01-04T01:49:30.183.astred.cal.fits_strip_22_1.npy
161,161,OMEGA.2022-01-04T01:49:30.183.astred.cal.fits,23,2,62.97,574.43,2088.18,713.71,2031.0,0.4319,-91.9,15.38,2.05,745.3,0.84,9.0,0.010509,OMEGA.2022-01-04T01:49:30.183.astred.cal.fits_strip_23_2.npy
162,162,OMEGA.2022-01-04T01:49:30.183.astred.cal.fits,24,3,61.39,723.79,2081.71,861.4,2026.0,0.4313,-91.9,15.38,2.05,745.3,0.84,9.0,0.010509,OMEGA.2022-01-04T01:49:30.183.astred.cal.fits_strip_24_3.npy
163,163,OMEGA.2022-01-04T01:49:30.183.astred.cal.fits,7,4,561.73,11.85,2079.2,115.4,1522.0,0.4344,-91.9,15.38,2.05,745.3,0.84,9.0,0.010509,OMEGA.2022-01-04T01:49:30.183.astred.cal.fits_strip_7_4.npy
164,164,OMEGA.2022-01-04T01:49:30.183.astred.cal.fits,8,5,54.02,120.09,2077.09,261.47,2029.0,0.4338,-91.9,15.38,2.05,745.3,0.84,9.0,0.010509,OMEGA.2022-01-04T01:49:30.183.astred.cal.fits_strip_8_5.npy
165,165,OMEGA.2022-01-04T01:11:08.716.astred.cal.fits,1,1,2022.47,4061.96,545.51,2.29,4321.0,0.3492,-92.9,15.44,1.48,745.1,0.75,8.0,0.016613,OMEGA.2022-01-04T01:11:08.716.astred.cal.fits_strip_1_1.npy
166,166,OMEGA.2022-01-04T01:11:08.716.astred.cal.fits,10,2,54.18,709.52,729.01,108.01,905.0,0.02266,-92.9,15.44,1.48,745.1,0.75,8.0,0.016613,OMEGA.2022-01-04T01:11:08.716.astred.cal.fits_strip_10_2.npy
167,167,OMEGA.2022-01-04T01:11:08.716.astred.cal.fits,15,4,2078.15,3018.44,1014.13,106.76,3101.0,0.3494,-92.9,15.44,1.48,745.1,0.75,8.0,0.016613,OMEGA.2022-01-04T01:11:08.716.astred.cal.fits_strip_15_4.npy
168,168,OMEGA.2022-01-04T01:11:08.716.astred.cal.fits,17,5,60.23,3484.82,2087.4,1674.27,2719.0,0.02259,-92.9,15.44,1.48,745.1,0.75,8.0,0.016613,OMEGA.2022-01-04T01:11:08.716.astred.cal.fits_strip_17_5.npy
169,169,OMEGA.2022-01-04T01:11:08.716.astred.cal.fits,18,6,58.05,1579.75,1826.13,6.03,2368.0,0.02258,-92.9,15.44,1.48,745.1,0.75,8.0,0.016613,OMEGA.2022-01-04T01:11:08.716.astred.cal.fits_strip_18_6.npy
170,170,OMEGA.2022-01-04T01:11:08.716.astred.cal.fits,4,7,1530.18,4089.16,2089.78,3589.81,751.0,0.02261,-92.9,15.44,1.48,745.1,0.75,8.0,0.016613,OMEGA.2022-01-04T01:11:08.716.astred.cal.fits_strip_4_7.npy
171,171,OMEGA.2022-01-04T01:11:08.716.astred.cal.fits,6,8,958.19,3953.08,2086.52,2946.59,1513.0,0.02265,-92.9,15.44,1.48,745.1,0.75,8.0,0.016613,OMEGA.2022-01-04T01:11:08.716.astred.cal.fits_strip_6_8.npy
172,172,OMEGA.2022-01-04T01:11:08.716.astred.cal.fits,6,9,911.39,3994.74,2087.46,2945.64,1577.0,0.02265,-92.9,15.44,1.48,745.1,0.75,8.0,0.016613,OMEGA.2022-01-04T01:11:08.716.astred.cal.fits_strip_6_9.npy
173,173,OMEGA.2022-01-04T01:11:08.716.astred.cal.fits,7,10,54.01,2850.77,2082.43,1041.62,2719.0,0.02264,-92.9,15.44,1.48,745.1,0.75,8.0,0.016613,OMEGA.2022-01-04T01:11:08.716.astred.cal.fits_strip_7_10.npy
174,174,OMEGA.2022-01-04T01:11:08.716.astred.cal.fits,8,11,60.27,935.89,1101.46,7.48,1396.0,0.02262,-92.9,15.44,1.48,745.1,0.75,8.0,0.016613,OMEGA.2022-01-04T01:11:08.716.astred.cal.fits_strip_8_11.npy
175,175,OMEGA.2022-01-04T01:11:08.716.astred.cal.fits,9,12,57.91,2617.51,2087.26,809.41,2719.0,0.02267,-92.9,15.44,1.48,745.1,0.75,8.0,0.016613,OMEGA.2022-01-04T01:11:08.716.astred.cal.fits_strip_9_12.npy
176,176,OMEGA.2022-01-09T00:57:12.382.fits,10,1,52.02,3006.01,2084.57,3364.96,2065.0,0.1173,-77.2,13.84,7.4,745.3,0.96,34.0,0.005791,OMEGA.2022-01-09T00:57:12.382.fits_strip_10_1.npy
177,177,OMEGA.2022-01-09T00:57:12.382.fits,11,2,59.85,3387.95,2084.25,3747.04,2057.0,0.117,-77.2,13.84,7.4,745.3,0.96,34.0,0.005791,OMEGA.2022-01-09T00:57:12.382.fits_strip_11_2.npy
178,178,OMEGA.2022-01-09T00:57:12.382.fits,12,3,59.88,3765.95,2084.32,4124.8,2057.0,0.1168,-77.2,13.84,7.4,745.3,0.96,34.0,0.005791,OMEGA.2022-01-09T00:57:12.382.fits_strip_12_3.npy
179,179,OMEGA.2022-01-09T00:57:12.382.fits,25,4,59.81,4146.98,303.91,4190.82,249.0,0.1166,-77.2,13.84,7.4,745.3,0.96,34.0,0.005791,OMEGA.2022-01-09T00:57:12.382.fits_strip_25_4.npy
180,180,OMEGA.2022-01-09T00:57:12.382.fits,30,5,399.26,129.32,2085.68,424.18,1713.0,0.1163,-77.2,13.84,7.4,745.3,0.96,34.0,0.005791,OMEGA.2022-01-09T00:57:12.382.fits_strip_30_5.npy
181,181,OMEGA.2022-01-09T00:57:12.382.fits,31,6,52.01,442.08,2084.63,800.62,2065.0,0.1161,-77.2,13.84,7.4,745.3,0.96,34.0,0.005791,OMEGA.2022-01-09T00:57:12.382.fits_strip_31_6.npy
182,182,OMEGA.2022-01-09T00:57:12.382.fits,32,7,59.76,824.85,1997.38,1169.32,1969.0,0.1159,-77.2,13.84,7.4,745.3,0.96,34.0,0.005791,OMEGA.2022-01-09T00:57:12.382.fits_strip_32_7.npy
183,183,OMEGA.2022-01-09T00:57:12.382.fits,9,9,60.32,2629.74,2085.0,2987.22,2057.0,0.1175,-77.2,13.84,7.4,745.3,0.96,34.0,0.005791,OMEGA.2022-01-09T00:57:12.382.fits_strip_9_9.npy
184,184,OMEGA.2022-01-09T02:00:38.023.fits,22,2,62.41,2917.52,585.52,52.89,2913.0,0.02018,-75.8,13.06,3.33,746.0,0.76,39.0,0.007195,OMEGA.2022-01-09T02:00:38.023.fits_strip_22_2.npy
185,185,OMEGA.2022-01-09T02:00:38.023.fits,25,3,1222.32,4176.75,1976.82,106.09,4141.0,0.02,-75.8,13.06,3.33,746.0,0.76,39.0,0.007195,OMEGA.2022-01-09T02:00:38.023.fits_strip_25_3.npy
186,186,OMEGA.2022-01-09T02:00:38.023.fits,29,4,387.7,4187.02,1140.98,136.47,4121.0,0.01985,-75.8,13.06,3.33,746.0,0.76,39.0,0.007195,OMEGA.2022-01-09T02:00:38.023.fits_strip_29_4.npy
187,187,OMEGA.2022-01-09T01:31:30.618.fits,17,1,470.3,3.9,2088.35,2857.02,3281.0,0.3396,-76.5,13.21,5.75,745.6,0.71,38.0,0.00735,OMEGA.2022-01-09T01:31:30.618.fits_strip_17_1.npy
188,188,OMEGA.2022-01-09T01:31:30.618.fits,22,3,870.55,24.49,2087.86,2175.99,2473.0,0.34,-76.5,13.21,5.75,745.6,0.71,38.0,0.00735,OMEGA.2022-01-09T01:31:30.618.fits_strip_22_3.npy
189,189,OMEGA.2022-01-09T01:31:30.618.fits,27,5,1065.69,110.15,2088.26,1912.24,2073.0,0.3402,-76.5,13.21,5.75,745.6,0.71,38.0,0.00735,OMEGA.2022-01-09T01:31:30.618.fits_strip_27_5.npy
190,190,OMEGA.2022-01-09T01:31:30.618.fits,28,6,52.73,2104.9,1228.81,4187.8,2393.0,0.3404,-76.5,13.21,5.75,745.6,0.71,38.0,0.00735,OMEGA.2022-01-09T01:31:30.618.fits_strip_28_6.npy
191,191,OMEGA.2022-01-09T01:31:30.618.fits,32,7,1457.92,124.26,2084.59,1231.18,1273.0,0.3405,-76.5,13.21,5.75,745.6,0.71,38.0,0.00735,OMEGA.2022-01-09T01:31:30.618.fits_strip_32_7.npy
192,192,OMEGA.2022-01-26T08:07:16.556.fits,31,1,1769.03,4192.51,2073.41,3640.92,631.0,0.4197,-93.9,13.82,7.2,742.9,1.06,6.0,0.003995,OMEGA.2022-01-26T08:07:16.556.fits_strip_31_1.npy
193,193,OMEGA.2022-01-26T08:07:16.556.fits,32,2,55.94,3413.0,1873.75,119.34,3763.0,0.4187,-93.9,13.82,7.2,742.9,1.06,6.0,0.003995,OMEGA.2022-01-26T08:07:16.556.fits_strip_32_2.npy
194,194,OMEGA.2022-01-26T05:00:53.938.fits,5,2,60.21,2809.83,533.45,4080.57,1357.0,0.01139,-94.7,14.65,7.5,743.4,0.88,10.0,0.006854,OMEGA.2022-01-26T05:00:53.938.fits_strip_5_2.npy
195,195,OMEGA.2022-01-26T04:12:07.539.fits,13,3,105.13,2292.13,2080.39,2050.39,1991.0,0.005971,-94.7,15.13,8.82,743.5,1.09,9.0,0.003985,OMEGA.2022-01-26T04:12:07.539.fits_strip_13_3.npy
196,196,OMEGA.2022-01-26T04:12:07.539.fits,14,4,54.99,2033.81,2085.92,1785.94,2047.0,0.005952,-94.7,15.13,8.82,743.5,1.09,9.0,0.003985,OMEGA.2022-01-26T04:12:07.539.fits_strip_14_4.npy
197,197,OMEGA.2022-01-26T04:12:07.539.fits,15,5,54.0,1773.45,2088.63,1522.87,2051.0,0.005932,-94.7,15.13,8.82,743.5,1.09,9.0,0.003985,OMEGA.2022-01-26T04:12:07.539.fits_strip_15_5.npy
198,198,OMEGA.2022-01-26T04:12:07.539.fits,16,7,52.9,1512.43,2089.68,1262.91,2053.0,0.005913,-94.7,15.13,8.82,743.5,1.09,9.0,0.003985,OMEGA.2022-01-26T04:12:07.539.fits_strip_16_7.npy
199,199,OMEGA.2022-01-26T04:12:07.539.fits,29,11,51.93,1251.76,2084.76,1002.96,2049.0,0.005894,-94.7,15.13,8.82,743.5,1.09,9.0,0.003985,OMEGA.2022-01-26T04:12:07.539.fits_strip_29_11.npy
200,200,OMEGA.2022-01-26T04:12:07.539.fits,30,12,56.5,993.01,2081.29,744.37,2041.0,0.005875,-94.7,15.13,8.82,743.5,1.09,9.0,0.003985,OMEGA.2022-01-26T04:12:07.539.fits_strip_30_12.npy
201,201,OMEGA.2022-01-26T04:12:07.539.fits,31,13,55.59,729.48,2080.67,483.23,2041.0,0.005856,-94.7,15.13,8.82,743.5,1.09,9.0,0.003985,OMEGA.2022-01-26T04:12:07.539.fits_strip_31_13.npy
202,202,OMEGA.2022-01-26T04:12:07.539.fits,32,15,54.78,470.78,2082.95,225.06,2044.0,0.005837,-94.7,15.13,8.82,743.5,1.09,9.0,0.003985,OMEGA.2022-01-26T04:12:07.539.fits_strip_32_15.npy
203,203,OMEGA.2022-01-26T01:17:51.352.fits,10,1,51.81,2851.34,2086.04,2457.52,2073.0,0.09944,-93.9,14.63,6.65,743.5,0.74,10.0,0.004388,OMEGA.2022-01-26T01:17:51.352.fits_strip_10_1.npy
204,204,OMEGA.2022-01-26T01:17:51.352.fits,11,2,52.17,2437.25,2086.99,2046.54,2073.0,0.09954,-93.9,14.63,6.65,743.5,0.74,10.0,0.004388,OMEGA.2022-01-26T01:17:51.352.fits_strip_11_2.npy
205,205,OMEGA.2022-01-26T01:17:51.352.fits,12,3,53.17,2024.9,2085.32,1630.87,2071.0,0.09965,-93.9,14.63,6.65,743.5,0.74,10.0,0.004388,OMEGA.2022-01-26T01:17:51.352.fits_strip_12_3.npy
206,206,OMEGA.2022-01-26T01:17:51.352.fits,25,5,53.18,1611.27,2088.22,1221.68,2073.0,0.09975,-93.9,14.63,6.65,743.5,0.74,10.0,0.004388,OMEGA.2022-01-26T01:17:51.352.fits_strip_25_5.npy
207,207,OMEGA.2022-01-26T01:17:51.352.fits,26,6,54.49,1201.56,2088.76,807.93,2073.0,0.09986,-93.9,14.63,6.65,743.5,0.74,10.0,0.004388,OMEGA.2022-01-26T01:17:51.352.fits_strip_26_6.npy
208,208,OMEGA.2022-01-26T01:17:51.352.fits,27,7,54.92,787.38,2089.01,392.85,2073.0,0.09996,-93.9,14.63,6.65,743.5,0.74,10.0,0.004388,OMEGA.2022-01-26T01:17:51.352.fits_strip_27_7.npy
209,209,OMEGA.2022-01-26T01:17:51.352.fits,9,9,56.64,3265.33,2084.14,2873.58,2066.0,0.09933,-93.9,14.63,6.65,743.5,0.74,10.0,0.004388,OMEGA.2022-01-26T01:17:51.352.fits_strip_9_9.npy
210,210,OMEGA.2022-01-26T03:29:32.063.fits,13,1,119.5,3632.97,2082.47,3642.29,1964.0,0.03159,-94.7,15.13,8.4,743.8,0.8,10.0,0.003313,OMEGA.2022-01-26T03:29:32.063.fits_strip_13_1.npy
211,211,OMEGA.2022-01-26T03:29:32.063.fits,14,2,67.51,3641.06,2056.48,3651.94,1990.0,0.03159,-94.7,15.13,8.4,743.8,0.8,10.0,0.003313,OMEGA.2022-01-26T03:29:32.063.fits_strip_14_2.npy
212,212,OMEGA.2022-01-26T03:29:32.063.fits,15,3,55.5,3655.72,2080.48,3664.72,2026.0,0.03159,-94.7,15.13,8.4,743.8,0.8,10.0,0.003313,OMEGA.2022-01-26T03:29:32.063.fits_strip_15_3.npy
213,213,OMEGA.2022-01-26T03:29:32.063.fits,16,4,55.0,3667.56,2084.97,3679.43,2031.0,0.03159,-94.7,15.13,8.4,743.8,0.8,10.0,0.003313,OMEGA.2022-01-26T03:29:32.063.fits_strip_16_4.npy
214,214,OMEGA.2022-01-26T03:29:32.063.fits,29,5,69.0,3680.98,2084.96,3693.86,2017.0,0.03159,-94.7,15.13,8.4,743.8,0.8,10.0,0.003313,OMEGA.2022-01-26T03:29:32.063.fits_strip_29_5.npy
215,215,OMEGA.2022-01-26T03:29:32.063.fits,30,6,67.5,3701.97,2056.46,3713.51,1990.0,0.03159,-94.7,15.13,8.4,743.8,0.8,10.0,0.003313,OMEGA.2022-01-26T03:29:32.063.fits_strip_30_6.npy
216,216,OMEGA.2022-01-26T03:29:32.063.fits,31,7,57.49,3714.58,2014.46,3725.2,1958.0,0.0316,-94.7,15.13,8.4,743.8,0.8,10.0,0.003313,OMEGA.2022-01-26T03:29:32.063.fits_strip_31_7.npy
217,217,OMEGA.2022-01-26T03:29:32.063.fits,32,8,69.0,3730.83,2000.93,3746.2,1933.0,0.0316,-94.7,15.13,8.4,743.8,0.8,10.0,0.003313,OMEGA.2022-01-26T03:29:32.063.fits_strip_32_8.npy
218,218,OMEGA.2022-01-26T03:47:46.116.fits,13,1,71.95,396.35,2084.53,513.79,2017.0,0.004623,-95.7,15.48,8.38,743.7,1.18,7.0,0.003239,OMEGA.2022-01-26T03:47:46.116.fits_strip_13_1.npy
