,image_name,snr,alpha,beta,seeing,D,sat_altitude,npy_path
328,image_00329.fits,20,2.5,1.5,1.0,396,3146.4265445104547,image_00329.npy
329,image_00330.fits,20,2.5,1.5,1.0,435,3297.7264895682297,image_00330.npy
330,image_00331.fits,20,2.5,1.5,1.0,425,3259.6012026013245,image_00331.npy
331,image_00332.fits,20,2.5,1.5,1.0,262,2559.296778413945,image_00332.npy
332,image_00333.fits,20,2.5,1.5,1.0,167,2043.2816741702547,image_00333.npy
333,image_00334.fits,20,2.5,1.5,1.0,71,1332.2912594474226,image_00334.npy
334,image_00335.fits,20,2.5,1.5,1.0,484,3478.505426185217,image_00335.npy
335,image_00336.fits,20,2.5,1.5,1.0,256,2529.8221281347032,image_00336.npy
336,image_00337.fits,20,2.5,1.5,1.0,84,1449.137674618944,image_00337.npy
337,image_00338.fits,20,2.5,1.5,1.0,175,2091.650066335189,image_00338.npy
338,image_00339.fits,20,2.5,1.5,1.0,177,2103.5683967962627,image_00339.npy
339,image_00340.fits,20,2.5,1.5,1.0,152,1949.3588689617927,image_00340.npy
340,image_00341.fits,20,2.5,1.5,1.0,430,3278.7192621510003,image_00341.npy
341,image_00342.fits,20,2.5,1.5,1.0,108,1643.1676725154985,image_00342.npy
342,image_00343.fits,20,2.5,1.5,1.0,300,2738.6127875258303,image_00343.npy
343,image_00344.fits,20,2.5,1.5,1.0,119,1724.818831066034,image_00344.npy
344,image_00345.fits,20,2.5,1.5,1.0,491,3503.56960827097,image_00345.npy
345,image_00346.fits,20,2.5,1.5,1.0,344,2932.575659723036,image_00346.npy
346,image_00347.fits,20,2.5,1.5,1.0,264,2569.046515733025,image_00347.npy
347,image_00348.fits,20,2.5,1.5,1.0,278,2636.285265292813,image_00348.npy
348,image_00349.fits,20,2.5,1.5,1.0,172,2073.6441353327723,image_00349.npy
349,image_00350.fits,20,2.5,1.5,1.0,304,2756.809750418044,image_00350.npy
350,image_00351.fits,20,2.5,1.5,1.0,482,3471.310991541956,image_00351.npy
351,image_00352.fits,20,2.5,1.5,1.0,378,3074.08522978788,image_00352.npy
352,image_00353.fits,20,2.5,1.5,1.0,284,2664.582518894845,image_00353.npy
353,image_00354.fits,20,2.5,1.5,1.0,196,2213.5943621178653,image_00354.npy
354,image_00355.fits,20,2.5,1.5,1.0,330,2872.281323269014,image_00355.npy
355,image_00356.fits,20,2.5,1.5,1.0,194,2202.271554554524,image_00356.npy
356,image_00357.fits,20,2.5,1.5,1.0,326,2854.8204847240395,image_00357.npy
357,image_00358.fits,20,2.5,1.5,1.0,492,3507.135583350036,image_00358.npy
358,image_00359.fits,20,2.5,1.5,1.0,105,1620.185174601965,image_00359.npy
359,image_00360.fits,20,2.5,1.5,1.0,35,935.4143466934852,image_00360.npy
360,image_00361.fits,20,2.5,1.5,1.0,306,2765.863337187866,image_00361.npy
361,image_00362.fits,20,2.5,1.5,1.0,136,1843.9088914585773,image_00362.npy
362,image_00363.fits,20,2.5,1.5,1.0,51,1129.1589790636217,image_00363.npy
363,image_00364.fits,20,2.5,1.5,1.0,493,3510.6979363083915,image_00364.npy
364,image_00365.fits,20,2.5,1.5,1.0,220,2345.207879911715,image_00365.npy
365,image_00366.fits,20,2.5,1.5,1.0,490,3499.9999999999995,image_00366.npy
366,image_00367.fits,20,2.5,1.5,1.0,231,2403.122968139583,image_00367.npy
367,image_00368.fits,20,2.5,1.5,1.0,376,3065.9419433511785,image_00368.npy
368,image_00369.fits,20,2.5,1.5,1.0,499,3531.996602489872,image_00369.npy
369,image_00370.fits,20,2.5,1.5,1.0,444,3331.6662497915363,image_00370.npy
370,image_00371.fits,20,2.5,1.5,1.0,496,3521.3633723318017,image_00371.npy
371,image_00372.fits,20,2.5,1.5,1.0,496,3521.3633723318017,image_00372.npy
372,image_00373.fits,20,2.5,1.5,1.0,376,3065.9419433511785,image_00373.npy
373,image_00374.fits,20,2.5,1.5,1.0,137,1850.675552332175,image_00374.npy
374,image_00375.fits,20,2.5,1.5,1.0,271,2602.8830169640737,image_00375.npy
375,image_00376.fits,20,2.5,1.5,1.0,263,2564.1762809916167,image_00376.npy
376,image_00377.fits,20,2.5,1.5,1.0,350,2958.039891549808,image_00377.npy
377,image_00378.fits,20,2.5,1.5,1.0,493,3510.6979363083915,image_00378.npy
378,image_00379.fits,20,2.5,1.5,1.0,473,3438.74977280988,image_00379.npy
379,image_00380.fits,20,2.5,1.5,1.0,148,1923.5384061671343,image_00380.npy
380,image_00381.fits,20,2.5,1.5,1.0,23,758.287544405155,image_00381.npy
381,image_00382.fits,20,2.5,1.5,1.0,218,2334.5235059857505,image_00382.npy
382,image_00383.fits,20,2.5,1.5,1.0,136,1843.9088914585773,image_00383.npy
383,image_00384.fits,20,2.5,1.5,1.0,134,1830.3005217723123,image_00384.npy
384,image_00385.fits,20,2.5,1.5,1.0,81,1423.0249470757706,image_00385.npy
385,image_00386.fits,20,2.5,1.5,1.0,455,3372.6843908080104,image_00386.npy
386,image_00387.fits,20,2.5,1.5,1.0,143,1890.767040118904,image_00387.npy
387,image_00388.fits,20,2.5,1.5,1.0,95,1541.103500742244,image_00388.npy
388,image_00389.fits,20,2.5,1.5,1.0,235,2423.8399287081643,image_00389.npy
389,image_00390.fits,20,2.5,1.5,1.0,154,1962.1416870348585,image_00390.npy
390,image_00391.fits,20,2.5,1.5,1.0,157,1981.1612756158947,image_00391.npy
391,image_00392.fits,20,2.5,1.5,1.0,210,2291.28784747792,image_00392.npy
392,image_00393.fits,20,2.5,1.5,1.0,160,2000.0,image_00393.npy
393,image_00394.fits,20,2.5,1.5,1.0,98,1565.2475842498527,image_00394.npy
394,image_00395.fits,20,2.5,1.5,1.0,373,3053.686296920494,image_00395.npy
395,image_00396.fits,20,2.5,1.5,1.0,364,3016.6206257996714,image_00396.npy
396,image_00397.fits,20,2.5,1.5,1.0,50,1118.033988749895,image_00397.npy
397,image_00398.fits,20,2.5,1.5,1.0,250,2500.0,image_00398.npy
398,image_00399.fits,20,2.5,1.5,1.0,101,1589.0248582070703,image_00399.npy
399,image_00400.fits,20,2.5,1.5,1.0,338,2906.8883707497266,image_00400.npy
400,image_00401.fits,20,2.5,1.5,1.0,173,2079.663434308542,image_00401.npy
401,image_00402.fits,20,2.5,1.5,1.0,266,2578.7593916455253,image_00402.npy
402,image_00403.fits,20,2.5,1.5,1.0,71,1332.2912594474226,image_00403.npy
403,image_00404.fits,20,2.5,1.5,1.0,317,2815.1376520518493,image_00404.npy
404,image_00405.fits,20,2.5,1.5,1.0,133,1823.4582528810467,image_00405.npy
405,image_00406.fits,20,2.5,1.5,1.0,59,1214.495780149112,image_00406.npy
406,image_00407.fits,20,2.5,1.5,1.0,433,3290.13677527242,image_00407.npy
407,image_00408.fits,20,2.5,1.5,1.0,72,1341.6407864998737,image_00408.npy
408,image_00409.fits,20,2.5,1.5,1.0,343,2928.3100928692643,image_00409.npy
409,image_00410.fits,20,2.5,1.5,1.0,205,2263.8462845343543,image_00410.npy
410,image_00411.fits,20,2.5,1.5,1.0,334,2889.636655359978,image_00411.npy
411,image_00412.fits,20,2.5,1.5,1.0,249,2494.994989974929,image_00412.npy
412,image_00413.fits,20,2.5,1.5,1.0,246,2479.9193535274485,image_00413.npy
413,image_00414.fits,20,2.5,1.5,1.0,331,2876.629972728505,image_00414.npy
414,image_00415.fits,20,2.5,1.5,1.0,402,3170.173496829472,image_00415.npy
415,image_00416.fits,20,2.5,1.5,1.0,42,1024.6950765959598,image_00416.npy
416,image_00417.fits,20,2.5,1.5,1.0,226,2376.9728648009427,image_00417.npy
417,image_00418.fits,20,2.5,1.5,1.0,17,651.9202405202649,image_00418.npy
418,image_00419.fits,20,2.5,1.5,1.0,389,3118.493225902535,image_00419.npy
419,image_00420.fits,20,2.5,1.5,1.0,59,1214.495780149112,image_00420.npy
420,image_00421.fits,20,2.5,1.5,1.0,84,1449.137674618944,image_00421.npy
421,image_00422.fits,20,2.5,1.5,1.0,170,2061.5528128088304,image_00422.npy
422,image_00423.fits,20,2.5,1.5,1.0,111,1665.8331248957682,image_00423.npy
423,image_00424.fits,20,2.5,1.5,1.0,335,2893.959225697556,image_00424.npy
424,image_00425.fits,20,2.5,1.5,1.0,140,1870.8286933869704,image_00425.npy
425,image_00426.fits,20,2.5,1.5,1.0,39,987.4208829065748,image_00426.npy
426,image_00427.fits,20,2.5,1.5,1.0,391,3126.499640172696,image_00427.npy
427,image_00428.fits,20,2.5,1.5,1.0,451,3357.826678076163,image_00428.npy
428,image_00429.fits,20,2.5,1.5,1.0,42,1024.6950765959598,image_00429.npy
429,image_00430.fits,20,2.5,1.5,1.0,400,3162.2776601683795,image_00430.npy
430,image_00431.fits,20,2.5,1.5,1.0,383,3094.349689353161,image_00431.npy
431,image_00432.fits,20,2.5,1.5,1.0,181,2127.204738618265,image_00432.npy
432,image_00433.fits,20,2.5,1.5,1.0,304,2756.809750418044,image_00433.npy
433,image_00434.fits,20,2.5,1.5,1.0,177,2103.5683967962627,image_00434.npy
434,image_00435.fits,20,2.5,1.5,1.0,125,1767.7669529663688,image_00435.npy
435,image_00436.fits,20,2.5,1.5,1.0,465,3409.545424246464,image_00436.npy
436,image_00437.fits,20,2.5,1.5,1.0,215,2318.404623873926,image_00437.npy
437,image_00438.fits,20,2.5,1.5,1.0,140,1870.8286933869704,image_00438.npy
438,image_00439.fits,20,2.5,1.5,1.0,396,3146.4265445104547,image_00439.npy
439,image_00440.fits,20,2.5,1.5,1.0,346,2941.088233970549,image_00440.npy
440,image_00441.fits,20,2.5,1.5,1.0,472,3435.112807463533,image_00441.npy
441,image_00442.fits,20,2.5,1.5,1.0,6,387.2983346207417,image_00442.npy
442,image_00443.fits,20,2.5,1.5,1.0,429,3274.904578762563,image_00443.npy
443,image_00444.fits,20,2.5,1.5,1.0,490,3499.9999999999995,image_00444.npy
444,image_00445.fits,20,2.5,1.5,1.0,337,2902.5850547399987,image_00445.npy
445,image_00446.fits,20,2.5,1.5,1.0,395,3142.4512724941337,image_00446.npy
446,image_00447.fits,20,2.5,1.5,1.0,198,2224.859546128699,image_00447.npy
447,image_00448.fits,20,2.5,1.5,1.0,493,3510.6979363083915,image_00448.npy
448,image_00449.fits,20,2.5,1.5,1.0,498,3528.45575287547,image_00449.npy
449,image_00450.fits,20,2.5,1.5,1.0,109,1650.7574019219178,image_00450.npy
450,image_00451.fits,20,2.5,1.5,1.0,433,3290.13677527242,image_00451.npy
451,image_00452.fits,20,2.5,1.5,1.0,286,2673.948391424188,image_00452.npy
452,image_00453.fits,20,2.5,1.5,1.0,204,2258.317958127243,image_00453.npy
453,image_00454.fits,20,2.5,1.5,1.0,28,836.6600265340755,image_00454.npy
454,image_00455.fits,20,2.5,1.5,1.0,32,894.4271909999159,image_00455.npy
455,image_00456.fits,20,2.5,1.5,1.0,150,1936.4916731037083,image_00456.npy
456,image_00457.fits,20,2.5,1.5,1.0,348,2949.5762407505254,image_00457.npy
457,image_00458.fits,20,2.5,1.5,1.0,424,3255.764119219941,image_00458.npy
458,image_00459.fits,20,2.5,1.5,1.0,338,2906.8883707497266,image_00459.npy
459,image_00460.fits,20,2.5,1.5,1.0,478,3456.8772034887206,image_00460.npy
460,image_00461.fits,20,2.5,1.5,1.0,476,3449.637662132068,image_00461.npy
461,image_00462.fits,20,2.5,1.5,1.0,45,1060.6601717798212,image_00462.npy
462,image_00463.fits,20,2.5,1.5,1.0,436,3301.514803843836,image_00463.npy
463,image_00464.fits,20,2.5,1.5,1.0,370,3041.38126514911,image_00464.npy
464,image_00465.fits,20,2.5,1.5,1.0,248,2489.979919597746,image_00465.npy
465,image_00466.fits,20,2.5,1.5,1.0,160,2000.0,image_00466.npy
466,image_00467.fits,20,2.5,1.5,1.0,415,3221.024681681281,image_00467.npy
467,image_00468.fits,20,2.5,1.5,1.0,89,1491.6433890176295,image_00468.npy
468,image_00469.fits,20,2.5,1.5,1.0,221,2350.531854708632,image_00469.npy
469,image_00470.fits,20,2.5,1.5,1.0,38,974.6794344808964,image_00470.npy
470,image_00471.fits,20,2.5,1.5,1.0,182,2133.0729007701543,image_00471.npy
471,image_00472.fits,20,2.5,1.5,1.0,456,3376.388603226826,image_00472.npy
472,image_00473.fits,20,2.5,1.5,1.0,337,2902.5850547399987,image_00473.npy
473,image_00474.fits,20,2.5,1.5,1.0,404,3178.0497164141407,image_00474.npy
474,image_00475.fits,20,2.5,1.5,1.0,371,3045.488466568212,image_00475.npy
475,image_00476.fits,20,2.5,1.5,1.0,166,2037.154878746336,image_00476.npy
476,image_00477.fits,20,2.5,1.5,1.0,415,3221.024681681281,image_00477.npy
477,image_00478.fits,20,2.5,1.5,1.0,499,3531.996602489872,image_00478.npy
478,image_00479.fits,20,2.5,1.5,1.0,304,2756.809750418044,image_00479.npy
479,image_00480.fits,20,2.5,1.5,1.0,460,3391.164991562634,image_00480.npy
480,image_00481.fits,20,2.5,1.5,1.0,243,2464.751508773247,image_00481.npy
481,image_00482.fits,20,2.5,1.5,1.0,404,3178.0497164141407,image_00482.npy
482,image_00483.fits,20,2.5,1.5,1.0,368,3033.15017762062,image_00483.npy
483,image_00484.fits,20,2.5,1.5,1.0,185,2150.5813167606566,image_00484.npy
484,image_00485.fits,20,2.5,1.5,1.0,23,758.287544405155,image_00485.npy
485,image_00486.fits,20,2.5,1.5,1.0,417,3228.776858192588,image_00486.npy
486,image_00487.fits,20,2.5,1.5,1.0,463,3402.2051672408,image_00487.npy
487,image_00488.fits,20,2.5,1.5,1.0,321,2832.8430948430587,image_00488.npy
488,image_00489.fits,20,2.5,1.5,1.0,288,2683.281572999748,image_00489.npy
489,image_00490.fits,20,2.5,1.5,1.0,399,3158.322339470752,image_00490.npy
490,image_00491.fits,20,2.5,1.5,1.0,459,3387.476937190864,image_00491.npy
491,image_00492.fits,20,2.5,1.5,1.0,451,3357.826678076163,image_00492.npy
492,image_00493.fits,20,2.5,1.5,1.0,143,1890.767040118904,image_00493.npy
493,image_00494.fits,20,2.5,1.5,1.0,47,1083.97416943394,image_00494.npy
494,image_00495.fits,20,2.5,1.5,1.0,251,2504.995009975069,image_00495.npy
495,image_00496.fits,20,2.5,1.5,1.0,245,2474.8737341529163,image_00496.npy
496,image_00497.fits,20,2.5,1.5,1.0,437,3305.298776207682,image_00497.npy
497,image_00498.fits,20,2.5,1.5,1.0,279,2641.0225292488512,image_00498.npy
498,image_00499.fits,20,2.5,1.5,1.0,247,2484.954727957835,image_00499.npy
499,image_00500.fits,20,2.5,1.5,1.0,251,2504.995009975069,image_00500.npy
500,image_00501.fits,20,2.5,1.5,1.0,259,2544.6021299998943,image_00501.npy
501,image_00502.fits,20,2.5,1.5,1.0,234,2418.677324489565,image_00502.npy
502,image_00503.fits,20,2.5,1.5,1.0,139,1864.135188230725,image_00503.npy
503,image_00504.fits,20,2.5,1.5,1.0,119,1724.818831066034,image_00504.npy
504,image_00505.fits,20,2.5,1.5,1.0,479,3460.4912945996552,image_00505.npy
505,image_00506.fits,20,2.5,1.5,1.0,17,651.9202405202649,image_00506.npy
506,image_00507.fits,20,2.5,1.5,1.0,297,2724.8853186877423,image_00507.npy
507,image_00508.fits,20,2.5,1.5,1.0,171,2067.607312813533,image_00508.npy
508,image_00509.fits,20,2.5,1.5,1.0,265,2573.90753524675,image_00509.npy
509,image_00510.fits,20,2.5,1.5,1.0,199,2230.4708023195462,image_00510.npy
510,image_00511.fits,20,2.5,1.5,1.0,278,2636.285265292813,image_00511.npy
511,image_00512.fits,20,2.5,1.5,1.0,240,2449.489742783178,image_00512.npy
512,image_00513.fits,20,2.5,1.5,1.0,321,2832.8430948430587,image_00513.npy
513,image_00514.fits,20,2.5,1.5,1.0,102,1596.871942267131,image_00514.npy
514,image_00515.fits,20,2.5,1.5,1.0,250,2500.0,image_00515.npy
515,image_00516.fits,20,2.5,1.5,1.0,388,3114.4823004794875,image_00516.npy
516,image_00517.fits,20,2.5,1.5,1.0,225,2371.7082451262845,image_00517.npy
517,image_00518.fits,20,2.5,1.5,1.0,454,3368.9761055846034,image_00518.npy
518,image_00519.fits,20,2.5,1.5,1.0,38,974.6794344808964,image_00519.npy
519,image_00520.fits,20,2.5,1.5,1.0,242,2459.674775249769,image_00520.npy
520,image_00521.fits,20,2.5,1.5,1.0,261,2554.40795488896,image_00521.npy
521,image_00522.fits,20,2.5,1.5,1.0,247,2484.954727957835,image_00522.npy
522,image_00523.fits,20,2.5,1.5,1.0,306,2765.863337187866,image_00523.npy
523,image_00524.fits,20,2.5,1.5,1.0,354,2974.894956128704,image_00524.npy
524,image_00525.fits,20,2.5,1.5,1.0,418,3232.6459750489225,image_00525.npy
525,image_00526.fits,20,2.5,1.5,1.0,5,353.5533905932737,image_00526.npy
526,image_00527.fits,20,2.5,1.5,1.0,138,1857.417562100671,image_00527.npy
527,image_00528.fits,20,2.5,1.5,1.0,286,2673.948391424188,image_00528.npy
528,image_00529.fits,20,2.5,1.5,1.0,252,2509.9800796022264,image_00529.npy
529,image_00530.fits,20,2.5,1.5,1.0,480,3464.1016151377544,image_00530.npy
530,image_00531.fits,20,2.5,1.5,1.0,393,3134.485603731496,image_00531.npy
531,image_00532.fits,20,2.5,1.5,1.0,426,3263.433774416144,image_00532.npy
532,image_00533.fits,20,2.5,1.5,1.0,380,3082.207001484488,image_00533.npy
533,image_00534.fits,20,2.5,1.5,1.0,471,3431.471987354698,image_00534.npy
534,image_00535.fits,20,2.5,1.5,1.0,319,2824.004249288588,image_00535.npy
535,image_00536.fits,20,2.5,1.5,1.0,142,1884.144368141677,image_00536.npy
536,image_00537.fits,20,2.5,1.5,1.0,138,1857.417562100671,image_00537.npy
537,image_00538.fits,20,2.5,1.5,1.0,168,2049.39015319192,image_00538.npy
538,image_00539.fits,20,2.5,1.5,1.0,186,2156.3858652847825,image_00539.npy
539,image_00540.fits,20,2.5,1.5,1.0,41,1012.4228365658292,image_00540.npy
540,image_00541.fits,20,2.5,1.5,1.0,298,2729.468812791236,image_00541.npy
541,image_00542.fits,20,2.5,1.5,1.0,189,2173.706511928416,image_00542.npy
542,image_00543.fits,20,2.5,1.5,1.0,181,2127.204738618265,image_00543.npy
543,image_00544.fits,20,2.5,1.5,1.0,484,3478.505426185217,image_00544.npy
544,image_00545.fits,20,2.5,1.5,1.0,224,2366.4319132398464,image_00545.npy
545,image_00546.fits,20,2.5,1.5,1.0,38,974.6794344808964,image_00546.npy
546,image_00547.fits,20,2.5,1.5,1.0,466,3413.2096331752023,image_00547.npy
547,image_00548.fits,20,2.5,1.5,1.0,138,1857.417562100671,image_00548.npy
548,image_00549.fits,20,2.5,1.5,1.0,160,2000.0,image_00549.npy
549,image_00550.fits,20,2.5,1.5,1.0,433,3290.13677527242,image_00550.npy
550,image_00551.fits,20,2.5,1.5,1.0,251,2504.995009975069,image_00551.npy
551,image_00552.fits,20,2.5,1.5,1.0,310,2783.882181415011,image_00552.npy
552,image_00553.fits,20,2.5,1.5,1.0,18,670.8203932499368,image_00553.npy
553,image_00554.fits,20,2.5,1.5,1.0,470,3427.8273002005217,image_00554.npy
554,image_00555.fits,20,2.5,1.5,1.0,50,1118.033988749895,image_00555.npy
555,image_00556.fits,20,2.5,1.5,1.0,226,2376.9728648009427,image_00556.npy
556,image_00557.fits,20,2.5,1.5,1.0,214,2313.0067012440754,image_00557.npy
557,image_00558.fits,20,2.5,1.5,1.0,376,3065.9419433511785,image_00558.npy
558,image_00559.fits,20,2.5,1.5,1.0,49,1106.797181058933,image_00559.npy
559,image_00560.fits,20,2.5,1.5,1.0,476,3449.637662132068,image_00560.npy
560,image_00561.fits,20,2.5,1.5,1.0,81,1423.0249470757706,image_00561.npy
561,image_00562.fits,20,2.5,1.5,1.0,229,2392.6972228010795,image_00562.npy
562,image_00563.fits,20,2.5,1.5,1.0,158,1987.460691435179,image_00563.npy
563,image_00564.fits,20,2.5,1.5,1.0,418,3232.6459750489225,image_00564.npy
564,image_00565.fits,20,2.5,1.5,1.0,179,2115.4195801306178,image_00565.npy
565,image_00566.fits,20,2.5,1.5,1.0,301,2743.17334486904,image_00566.npy
566,image_00567.fits,20,2.5,1.5,1.0,478,3456.8772034887206,image_00567.npy
567,image_00568.fits,20,2.5,1.5,1.0,427,3267.261850540908,image_00568.npy
568,image_00569.fits,20,2.5,1.5,1.0,457,3380.0887562311136,image_00569.npy
569,image_00570.fits,20,2.5,1.5,1.0,240,2449.489742783178,image_00570.npy
570,image_00571.fits,20,2.5,1.5,1.0,205,2263.8462845343543,image_00571.npy
571,image_00572.fits,20,2.5,1.5,1.0,353,2970.6901555025897,image_00572.npy
572,image_00573.fits,20,2.5,1.5,1.0,128,1788.8543819998315,image_00573.npy
573,image_00574.fits,20,2.5,1.5,1.0,58,1204.1594578792294,image_00574.npy
574,image_00575.fits,20,2.5,1.5,1.0,50,1118.033988749895,image_00575.npy
575,image_00576.fits,20,2.5,1.5,1.0,400,3162.2776601683795,image_00576.npy
576,image_00577.fits,20,2.5,1.5,1.0,158,1987.460691435179,image_00577.npy
577,image_00578.fits,20,2.5,1.5,1.0,194,2202.271554554524,image_00578.npy
578,image_00579.fits,20,2.5,1.5,1.0,229,2392.6972228010795,image_00579.npy
579,image_00580.fits,20,2.5,1.5,1.0,269,2593.260495977988,image_00580.npy
580,image_00581.fits,20,2.5,1.5,1.0,328,2863.5642126552707,image_00581.npy
581,image_00582.fits,20,2.5,1.5,1.0,385,3102.4184114977143,image_00582.npy
582,image_00583.fits,20,2.5,1.5,1.0,72,1341.6407864998737,image_00583.npy
583,image_00584.fits,20,2.5,1.5,1.0,241,2454.5875417267152,image_00584.npy
584,image_00585.fits,20,2.5,1.5,1.0,355,2979.0938219532463,image_00585.npy
585,image_00586.fits,20,2.5,1.5,1.0,494,3514.256678161116,image_00586.npy
586,image_00587.fits,20,2.5,1.5,1.0,358,2991.655060330318,image_00587.npy
587,image_00588.fits,20,2.5,1.5,1.0,105,1620.185174601965,image_00588.npy
588,image_00589.fits,20,2.5,1.5,1.0,460,3391.164991562634,image_00589.npy
589,image_00590.fits,20,2.5,1.5,1.0,496,3521.3633723318017,image_00590.npy
590,image_00591.fits,20,2.5,1.5,1.0,413,3213.253802611925,image_00591.npy
591,image_00592.fits,20,2.5,1.5,1.0,62,1244.989959798873,image_00592.npy
592,image_00593.fits,20,2.5,1.5,1.0,339,2911.185325601928,image_00593.npy
593,image_00594.fits,20,2.5,1.5,1.0,296,2720.2941017470885,image_00594.npy
594,image_00595.fits,20,2.5,1.5,1.0,287,2678.6190471957743,image_00595.npy
595,image_00596.fits,20,2.5,1.5,1.0,55,1172.6039399558574,image_00596.npy
596,image_00597.fits,20,2.5,1.5,1.0,455,3372.6843908080104,image_00597.npy
597,image_00598.fits,20,2.5,1.5,1.0,193,2196.5882636488795,image_00598.npy
598,image_00599.fits,20,2.5,1.5,1.0,499,3531.996602489872,image_00599.npy
599,image_00600.fits,20,2.5,1.5,1.0,342,2924.038303442689,image_00600.npy
600,image_00601.fits,20,2.5,1.5,1.0,63,1254.9900398011132,image_00601.npy
601,image_00602.fits,20,2.5,1.5,1.0,223,2361.143790623519,image_00602.npy
602,image_00603.fits,20,2.5,1.5,1.0,384,3098.386676965933,image_00603.npy
603,image_00604.fits,20,2.5,1.5,1.0,65,1274.754878398196,image_00604.npy
604,image_00605.fits,20,2.5,1.5,1.0,493,3510.6979363083915,image_00605.npy
605,image_00606.fits,20,2.5,1.5,1.0,9,474.34164902525686,image_00606.npy
606,image_00607.fits,20,2.5,1.5,1.0,112,1673.320053068151,image_00607.npy
607,image_00608.fits,20,2.5,1.5,1.0,88,1483.2396974191329,image_00608.npy
608,image_00609.fits,20,2.5,1.5,1.0,153,1955.7607215607943,image_00609.npy
